x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
0.0,0.0,0.0,-0.14016185178840546,-0.0565977692330088,-0.049630440392217666,-0.2411817336265557,-0.20315252172206327,-0.0712169619351072,-0.2918064774459761,-0.3419250290875805,-0.10160744730469151,-0.3080851473043903,-0.47222358893082705,-0.1293766226673963,-0.21506089402342965,-0.48130795972527135,0.027170112676794672,-0.23091361062829394,-0.7116844736098092,-0.009364816447449605,-0.24581851567237895,-0.8433335793654116,-0.04993400650428695,-0.25706438560662265,-0.962660572097356,-0.08457155264920183,-0.14501776145550346,-0.4903043181302952,0.013950177236454194,-0.1796602933294305,-0.688546927542222,-0.06871469722889473,-0.2381128448573445,-0.6451554340332564,-0.1388325833406534,-0.27447098987095525,-0.5772709369163014,-0.17211680283596698,-0.07868682344335251,-0.4793526984105245,-0.009491749735167714,-0.09816773009975474,-0.6713891053299845,-0.08625861982484408,-0.16099184501903252,-0.61642316977868,-0.1401810759617671,-0.195764603461852,-0.5215891736134484,-0.15965469698777,-0.0009526820368796439,-0.4489041204792943,-0.0377655862091513,-0.0342063748890088,-0.5929475697263351,-0.09243095277691618,-0.09351860638015541,-0.5687564208708773,-0.125668887683352,-0.13288932207188114,-0.4971568818142017,-0.14062299119880664
0.0,0.0,0.0,-0.14168647113858407,-0.05481819595251472,-0.05184800856249465,-0.24405395706227412,-0.19971005586934842,-0.07441235662613535,-0.2950066614181023,-0.33919447429392946,-0.10503738476101623,-0.31237818721263844,-0.46998199493396375,-0.13281926944628866,-0.2182704383476477,-0.47917226328400936,0.024612695883086337,-0.23627552694215748,-0.7096394753921065,-0.01152394385234946,-0.2514353146982178,-0.8409556888135244,-0.05211426501043234,-0.26272119569887187,-0.9609087308865959,-0.08698283158263098,-0.14789096198637264,-0.4891596917661608,0.012793539555598003,-0.183475545241567,-0.6876123399588547,-0.0673359334146088,-0.24018507651260235,-0.6505034292129529,-0.1370969576452329,-0.2756742683664355,-0.5890294668162301,-0.17163603470590968,-0.08085266755161855,-0.47883639166530284,-0.009334712849252455,-0.10096943051956085,-0.6740954495829936,-0.08434320920030734,-0.16182105402058047,-0.6251226933034748,-0.13814713891847358,-0.1955856461539961,-0.5337605169177796,-0.15881226348846392,-0.0021578702178763776,-0.44970174956509057,-0.03646920572342235,-0.03494238137927823,-0.5968087795537639,-0.09022972112001923,-0.09243075304810633,-0.5753184152178887,-0.12302520937422537,-0.13046750687838327,-0.5045310777804837,-0.1383725280890405
0.0,0.0,0.0,-0.1431624551216977,-0.056252727941678446,-0.05319008882387051,-0.245484599791784,-0.2038703972840615,-0.07520047952892642,-0.29496381335715766,-0.3498662034886746,-0.10483258708354287,-0.30919008446096474,-0.48330242861629913,-0.1312985927151492,-0.22041538639472996,-0.48054412043350303,0.02734240830942848,-0.23904064152404683,-0.7097328208170368,-0.00788545028360086,-0.2542576299910433,-0.840805698411079,-0.04818847663592961,-0.26599005688719424,-0.9603913080414623,-0.08267610525961178,-0.14891229011984664,-0.49176218623973633,0.017319593565180206,-0.18446881530182088,-0.6917803287630517,-0.06187558883835127,-0.24044390686680628,-0.6607845108940024,-0.13171149550694278,-0.27635014309707495,-0.601407058110301,-0.1660384720948465,-0.08101001723178075,-0.4824348528339679,-0.003268167649108817,-0.10158413566907763,-0.6796234799220053,-0.07707259419774407,-0.16138635555395298,-0.6364365576772582,-0.13056730693827823,-0.19552177453329866,-0.5472948142911773,-0.1508215020712802,-0.0010944263783886827,-0.4555329375468192,-0.02905860174048558,-0.03304923149908112,-0.6037605981753544,-0.08134875745616879,-0.08995158393826369,-0.5883415582640248,-0.11361288693444038,-0.12873763067324928,-0.5217934785535359,-0.12843184370082464
0.0,0.0,0.0,-0.14347872436276596,-0.05940568466265967,-0.05381409723070167,-0.24643441397752627,-0.21041764519550807,-0.07694340974577352,-0.29382405593073424,-0.3587762857316931,-0.10674062392162245,-0.30315153187254107,-0.49454109789540507,-0.13286106609243448,-0.22337806287348166,-0.48477795242696065,0.022849708891685923,-0.24640130981124947,-0.710819226747262,-0.01368912617895023,-0.26254129889908173,-0.8401509450173845,-0.0544371862753628,-0.27443844773304066,-0.9574486983000539,-0.08848983802367483,-0.1498612306123629,-0.4968470960568742,0.01385159869402835,-0.1794228087419431,-0.7016594571697263,-0.06387802915344393,-0.23425108252976662,-0.6698402654817766,-0.1301071783897759,-0.2707739023539901,-0.6072247981966277,-0.16175319494938922,-0.0793887032410669,-0.48913051100332333,-0.0055821547669187305,-0.09665987584084654,-0.6905483387693634,-0.07520049329143774,-0.15601702656845745,-0.6510067648899902,-0.12267060335059204,-0.1901392444445851,-0.5637162395931495,-0.13967487810911328,0.0022550974177603872,-0.4636313753250493,-0.03067673955438745,-0.025597893379475333,-0.6181131419940928,-0.07810579609444879,-0.08224098463603985,-0.605679832119441,-0.10527728522100337,-0.12179237376623636,-0.5390877354261298,-0.11691175214705138
0.0,0.0,0.0,-0.14472626527457957,-0.06153256467529021,-0.05534606131693348,-0.24786564481920614,-0.21433651649880583,-0.07994013532736262,-0.29262975227929533,-0.36386315998681823,-0.11044213801832059,-0.2979820863485196,-0.5009994461193744,-0.13708776504684383,-0.22469517759181232,-0.48778470817605213,0.019010517372140046,-0.2501359823848749,-0.70969149008754,-0.01843435934324539,-0.2659588020760584,-0.839635739224917,-0.06006978827129527,-0.2774215504326274,-0.9560313330671542,-0.0944579723882841,-0.14960168249411593,-0.5005285026687685,0.010923456920885342,-0.17836101314842645,-0.7100797058070142,-0.06717997892561359,-0.22914305433685023,-0.6762890988829537,-0.13326926640743608,-0.2632991835771302,-0.6079523956084312,-0.16430454245425302,-0.07797395128117068,-0.49268605145196775,-0.007345557456130068,-0.0945317581843869,-0.6960729858874013,-0.07587373449153323,-0.15130167438738645,-0.6587488115296338,-0.1224369688894763,-0.18393696688095523,-0.5706134793892088,-0.13883906248584965,0.0048441523242690795,-0.465264450692063,-0.031400324627346064,-0.021355099957039516,-0.6226795608800243,-0.07679082000267978,-0.07751246976541365,-0.6151251305695166,-0.10300028989007062,-0.11820845216179826,-0.5504539026529254,-0.11419953237767119
0.0,0.0,0.0,-0.1454399557248925,-0.06377805889780085,-0.05525094190984925,-0.2486251714880996,-0.2163320272844802,-0.07997298804904504,-0.292482805972138,-0.36639236258878227,-0.11045084949601397,-0.2966669191115433,-0.5044705974924962,-0.1369689183633459,-0.22642636430272284,-0.4890212875700403,0.019271703181682972,-0.25301323916532653,-0.709797128213943,-0.017840719951114185,-0.26888717579051785,-0.8393171510662261,-0.05957834822050704,-0.2805299435622881,-0.9552032728990437,-0.0939120861431885,-0.15053524079864267,-0.502086863711542,0.011460284848754238,-0.17769704495169833,-0.7130979825462109,-0.06511772092806412,-0.22612740069423187,-0.6808578480891196,-0.13041114842975704,-0.25861008361778276,-0.6127151544298844,-0.16114978324087265,-0.0778319937836536,-0.49473021447387255,-0.00651139715613221,-0.09448499739691377,-0.6996682521347359,-0.07284764786747622,-0.14974312628812997,-0.6643859053913714,-0.11804817483342211,-0.18104228850432136,-0.5769047974477575,-0.13407372619606014,0.005554584230839955,-0.4679028336353058,-0.0304077459086862,-0.021023407002230925,-0.6268039930460365,-0.07364782828578398,-0.07703949718998407,-0.6194196953087859,-0.09827484841137035,-0.11706343035039429,-0.5534831549403936,-0.10868156437144903
0.0,0.0,0.0,-0.14628361248900515,-0.068669964710432,-0.054596388448369323,-0.2508861813974423,-0.2218010516330715,-0.07866650740755542,-0.2984243853164058,-0.37427048552114056,-0.10867536870647107,-0.3019024046090013,-0.5133622046744504,-0.13443868975887502,-0.22820004227390325,-0.4885634146026644,0.02240634714788033,-0.25576289779911543,-0.7092318263474932,-0.015162095433828321,-0.27251405357201297,-0.8387752179894863,-0.056857268087899066,-0.28504287026110425,-0.9541723279508934,-0.0907708363910985,-0.15204285732528194,-0.5034128610625199,0.014663813406125943,-0.17866837081570336,-0.7207647094113967,-0.06347415933919168,-0.22838698538337585,-0.6858408554801115,-0.12788268420770088,-0.26155458857444824,-0.6119354290917962,-0.15648367934012203,-0.07896758003447063,-0.4966672274331561,-0.003431042170748268,-0.09585434216880909,-0.7027459359734942,-0.07037803429311756,-0.15274749688057696,-0.6663705542163605,-0.11407181947388705,-0.185423997388021,-0.5777013973317302,-0.12782334705468407,0.005378203292912127,-0.46873455016071136,-0.027462162429013927,-0.019997287997739303,-0.6289580328549844,-0.06985777160294968,-0.07754379333676101,-0.6248396454505489,-0.09341778194903815,-0.1198884800067539,-0.5612049783772661,-0.10247754475603535
0.0,0.0,0.0,-0.14604074657446697,-0.0684581361506118,-0.05522194462336355,-0.25225769327650216,-0.22126486717977717,-0.07943122024686144,-0.30278702359505816,-0.3741436713042499,-0.10942775992745858,-0.3052469896061861,-0.5139613577885782,-0.1349231285927146,-0.22885321296397293,-0.4888267478885302,0.022595334817997748,-0.25713445191979606,-0.7091596702241391,-0.015141507631054995,-0.2750398793267065,-0.8384610156870922,-0.056408026829141714,-0.2889340106316803,-0.9531025426240631,-0.08978997869763547,-0.1529281544034428,-0.5042930874505727,0.015216360560675948,-0.18082338174626056,-0.7221008440830465,-0.0633236814241861,-0.23209356443476808,-0.6885224127432314,-0.12681626998611145,-0.2666187197207641,-0.6136560661984066,-0.15409976567822148,-0.07946214091806098,-0.4976913551600034,-0.002721595074352546,-0.09823441241479493,-0.7036207691028763,-0.07056103946693001,-0.15660338223756706,-0.6675405923578286,-0.11342471271721632,-0.19093372553941218,-0.5793576952648805,-0.1258307935609164,0.005328484011788608,-0.46964598848725103,-0.02660195784782959,-0.021863023842309925,-0.6306757241181615,-0.06996125400085922,-0.07980776807492992,-0.6258251379258084,-0.09309054485940577,-0.12229927147826913,-0.562021266229635,-0.10117495285876552
0.0,0.0,0.0,-0.14811227954199618,-0.0704890557461643,-0.052035337008511755,-0.25408595854302496,-0.21779354703928472,-0.07766882602992631,-0.3103454669878151,-0.3646776450959942,-0.11162337536042241,-0.3168851366587569,-0.5096245426677559,-0.1419542468924514,-0.21864062574980309,-0.48751022235046104,0.035069719720343756,-0.2487465151143125,-0.7105207438249435,-0.00042923490302714407,-0.2700054481253302,-0.8391022927240619,-0.043391940349549206,-0.28851416721270445,-0.9540867924121471,-0.0796835109773614,-0.14976143362934685,-0.5016780028229225,0.02411071775148144,-0.18520712672891715,-0.7192019857148546,-0.055401994711449326,-0.2477936912090919,-0.6915129243666025,-0.12536044270440067,-0.29059638017235245,-0.6197731429972789,-0.1582920260105113,-0.08353433954428538,-0.49487496133427944,0.0020780205834272677,-0.10899838674191663,-0.7012146365179266,-0.0667575883722871,-0.17583776305909837,-0.6670993112903205,-0.1166991909583703,-0.21615638219884692,-0.577747197001901,-0.13437246641444817,-0.004317066023254222,-0.46752976433567167,-0.025778790526543985,-0.0333970743601634,-0.6309095777474234,-0.07064278938818336,-0.09563193415232166,-0.6305461910275805,-0.09922277545424117,-0.14302215259038628,-0.5679629566273214,-0.1120651979769273
0.0,0.0,0.0,-0.14705280258451237,-0.07334552796425761,-0.03967175946912113,-0.2543418037055871,-0.21642656906491292,-0.05888720496459568,-0.31642476707743405,-0.3603384562026187,-0.08910577868357206,-0.3326830655846538,-0.5020619234998552,-0.115640969921052,-0.20838502795662683,-0.48846409884472464,0.047650210349009015,-0.23846518803919678,-0.713385939299451,0.016504632083707827,-0.26281191027644746,-0.8422216175470176,-0.021433512813571504,-0.28414161820533756,-0.9568733500297607,-0.05382504528699284,-0.14672116087355028,-0.5034053627087,0.03125011217176489,-0.19086795487532393,-0.7145896961551752,-0.043346029268477984,-0.25986528915570295,-0.68905038546743,-0.10534770370209186,-0.3047834990201437,-0.6188639262918832,-0.13289703407289527,-0.08550215752937448,-0.4969424488025546,0.0037932952596461834,-0.12029812748954949,-0.7004713589817994,-0.0636787018430994,-0.19369231931089367,-0.6599959902462647,-0.10712576518826354,-0.23607729865800056,-0.569199680463977,-0.11973267075909702,-0.010984899439478961,-0.4728550696587258,-0.02870776636328505,-0.04683237832466014,-0.6357215266179002,-0.07411509584814416,-0.1130724020695823,-0.6266323459500494,-0.0990345806857624,-0.16008740584439993,-0.5572546569740557,-0.10814508518704685
0.0,0.0,0.0,-0.15469545622312694,-0.08051781583545294,-0.030991720821909017,-0.26119676504576056,-0.22203365613711054,-0.04286100926919556,-0.3244049763305811,-0.363558594429094,-0.06761346450824127,-0.35168467357866195,-0.5029672883462121,-0.08958528159395876,-0.2000112779112108,-0.49013386829789624,0.06978595554147973,-0.22902447562055023,-0.7138537492681447,0.05323496474225538,-0.24958257120491253,-0.845673773400645,0.02247769722167344,-0.2697688618716646,-0.9614194293646016,-0.006397495961486234,-0.14081588285300042,-0.5034581105260324,0.051913801170032726,-0.20346223770006866,-0.705625540019787,-0.00860143024714952,-0.2798487884800508,-0.6821987741476376,-0.06894178303662829,-0.32856702115850117,-0.6122062251547696,-0.09765594404853728,-0.0846566510668059,-0.4953368182709319,0.023332116261173163,-0.1342643532088852,-0.6989287833286634,-0.03496826448922871,-0.2144957152894548,-0.6588512587615385,-0.08055419572983416,-0.26062469383612447,-0.5668895514360979,-0.09598808993486999,-0.017538737286972805,-0.47132448613211086,-0.009528174529314724,-0.06027164837035593,-0.6393527152905605,-0.05058565507763997,-0.13184897180195249,-0.6397920084080652,-0.07785627772224976,-0.18354891052319472,-0.5797964986513551,-0.0894717519299526
0.0,0.0,0.0,-0.15576218322638308,-0.08192633727762275,-0.025977009213638214,-0.2642039360606322,-0.22635596566184352,-0.0347624566002902,-0.32945628672197336,-0.36956419875309987,-0.0574501557017099,-0.36116139174215356,-0.5073568962062011,-0.07750837270303176,-0.19517945552122087,-0.4902315705226824,0.07725226324880027,-0.2231007278061103,-0.7128652505459446,0.06457932133911973,-0.24363593622255722,-0.8463550181364721,0.037209121735104836,-0.2642893420484051,-0.9634701541592354,0.010827194268677679,-0.1374490819968978,-0.5039718906109769,0.057627676736758796,-0.20634475775044175,-0.7044600843322635,0.00021574022784935122,-0.2874524464350924,-0.6819305269579283,-0.05653351426569244,-0.337689712341968,-0.6113646771750131,-0.08194175736690401,-0.08350435085382213,-0.4953222922872865,0.027518956927700643,-0.14248397759603001,-0.6953389401119173,-0.028582520455058248,-0.2311922107121084,-0.6548635993077127,-0.07036357633212127,-0.2824841057067341,-0.5648685233095984,-0.08228991206658295,-0.020429130279424834,-0.4700994820470905,-0.006535724402845557,-0.06830615637691588,-0.6390666094372557,-0.045047035422231894,-0.14449227385518154,-0.6430987425988599,-0.06925549883146795,-0.19896734957472378,-0.5869108869043185,-0.07810932454408898
